-0.589466	-3.420447	-0.954125	-1.843850	6.680262	8.291348	-3.925562	2.038769	-0.009419	-0.680520	-0.988375	6.024057	6.508439	-0.040667	4.762573	0.989043	-1.307295	2.096885	7.041204	4.607456	
-1.513211	-2.996618	-0.671281	-1.787465	6.310470	7.898771	-4.421237	3.022557	0.420811	-0.479551	-0.846431	5.910666	6.677115	-0.027873	4.850344	1.023912	-1.142958	2.057564	7.355149	4.130363	
-2.251742	-2.513233	-0.468351	-1.664970	5.999731	7.471301	-4.612707	3.943292	0.973487	-0.338924	-0.676942	5.828590	6.820373	0.010930	4.932231	1.071423	-0.988538	2.037160	7.620621	3.491767	
-2.771690	-2.028698	-0.311964	-1.500527	5.750931	7.044582	-4.565149	4.731015	1.619711	-0.287617	-0.493687	5.779853	6.940385	0.070118	5.004917	1.127878	-0.844073	2.036855	7.835069	2.725774	
-3.060071	-1.591436	-0.174014	-1.307910	5.562134	6.640432	-4.346473	5.354770	2.307738	-0.346344	-0.309796	5.764329	7.040022	0.142766	5.065991	1.190254	-0.709217	2.057006	7.996890	1.875873	
-3.120460	-1.232877	-0.036713	-1.094036	5.429391	6.269849	-4.016456	5.815677	2.978518	-0.521170	-0.134458	5.780716	7.122335	0.221458	5.114267	1.256512	-0.583275	2.097313	8.105343	0.989867	
-2.967997	-0.964002	0.107761	-0.862137	5.348046	5.936202	-3.622223	6.135465	3.578902	-0.802708	0.028447	5.827807	7.190034	0.298721	5.149710	1.325627	-0.465251	2.156990	8.160560	0.115341	
-2.625577	-0.775604	0.260771	-0.613568	5.313198	5.638022	-3.198038	6.345255	4.068932	-1.169788	0.178739	5.904882	7.244710	0.367172	5.173507	1.397536	-0.354027	2.234948	8.163646	-0.703953	
-2.122210	-0.642467	0.420992	-0.348634	5.319881	5.371112	-2.767114	6.477076	4.423834	-1.594813	0.316756	6.011997	7.286536	0.419857	5.187927	1.473226	-0.248581	2.329866	8.116814	-1.430941	
-1.492353	-0.530070	0.587008	-0.067096	5.363320	5.129864	-2.344339	6.558965	4.632442	-2.049017	0.440155	6.149020	7.314514	0.450436	5.196272	1.554510	-0.147950	2.440214	8.023484	-2.037418	
-0.775306	-0.402237	0.757943	0.231356	5.438860	4.907917	-1.938597	6.612681	4.694070	-2.506380	0.542395	6.314342	7.327205	0.453492	5.202510	1.644017	-0.051283	2.564307	7.888444	-2.505610	
-0.013328	-0.227978	0.932557	0.546466	5.541757	4.698518	-1.554811	6.653337	4.614866	-2.945544	0.612324	6.503341	7.323486	0.425254	5.211249	1.744965	0.041867	2.700207	7.717702	-2.828811	
0.751754	0.013753	1.108183	0.876817	5.667010	4.494995	-1.195316	6.690068	4.405294	-3.350236	0.635515	6.706625	7.303729	0.364216	5.227068	1.860850	0.131663	2.845874	7.518299	-3.010955	
1.482620	0.331915	1.280229	1.219515	5.809224	4.290958	-0.860785	6.727191	4.078192	-3.708620	0.596724	6.909337	7.271028	0.272073	5.254216	1.995084	0.217881	2.999116	7.297962	-3.065044	
2.150120	0.723979	1.442772	1.570032	5.962466	4.080582	-0.550973	6.765514	3.647778	-4.011386	0.482566	7.091444	7.231967	0.154394	5.295698	2.150709	0.299969	3.157556	7.064552	-3.010274	
2.735443	1.178512	1.590250	1.922509	6.120498	3.859021	-0.264999	6.803293	3.129507	-4.249812	0.284294	7.228854	7.197192	0.020584	5.352966	2.329879	0.377108	3.318686	6.825665	-2.869004	
3.230247	1.678739	1.718868	2.270535	6.276862	3.622634	-0.001560	6.837371	2.540226	-4.413946	0.000375	7.295877	7.180936	-0.116229	5.425564	2.533366	0.448308	3.480017	6.588280	-2.663806	
3.635151	2.206163	1.827690	2.607932	6.425163	3.369190	0.241030	6.863879	1.898585	-4.491621	-0.361337	7.268102	7.199485	-0.239838	5.511062	2.760009	0.512474	3.639111	6.358555	-2.415356	
3.957473	2.743499	1.918536	2.929541	6.559110	3.098105	0.464757	6.878925	1.225708	-4.468785	-0.782667	7.125898	7.268399	-0.331632	5.605545	3.006234	0.568643	3.793744	6.141601	-2.141059	
4.208555	3.276341	1.995398	3.231413	6.672624	2.810237	0.671868	6.879102	0.545097	-4.331104	-1.235217	6.857989	7.399110	-0.370843	5.703806	3.265475	0.616091	3.942053	5.941536	-1.854437	
4.401467	3.793973	2.063513	3.510799	6.759916	2.507893	0.864746	6.861810	-0.117801	-4.067076	-1.682654	6.464784	7.596067	-0.335166	5.799415	3.527731	0.654663	4.082593	5.761669	-1.565334	
4.549455	4.289460	2.128189	3.765801	6.815542	2.194679	1.045963	6.825659	-0.736869	-3.671918	-2.084915	5.960312	7.855040	-0.201867	5.884426	3.779275	0.685118	4.214553	5.604416	-1.280313	
4.664833	4.759082	2.193960	3.995100	6.834675	1.875405	1.218090	6.770613	-1.287432	-3.150737	-2.404412	5.372060	8.163904	0.049943	5.948633	4.002879	0.709589	4.337885	5.471340	-1.003400	
4.758363	5.201522	2.264007	4.197399	6.813329	1.555963	1.383548	6.698130	-1.748523	-2.520300	-2.611914	4.737910	8.505128	0.435518	5.978674	4.178706	0.732148	4.453281	5.363267	-0.736635	
4.839085	5.617106	2.339631	4.371190	6.748708	1.243076	1.544456	6.610982	-2.105080	-1.807928	-2.690968	4.100672	8.859579	0.959779	5.957134	4.286582	0.759260	4.562116	5.279988	-0.480744	
4.914340	6.007144	2.420159	4.514612	6.639673	0.944020	1.702276	6.513124	-2.349467	-1.048084	-2.639298	3.501492	9.209961	1.613172	5.862460	4.309682	0.800175	4.666382	5.220155	-0.235534	
4.989973	6.373260	2.502911	4.625336	6.487165	0.666254	1.857806	6.409233	-2.481533	-0.277205	-2.467069	2.974330	9.543303	2.368893	5.669291	4.239309	0.866357	4.768703	5.180948	-0.000334	
5.070545	6.716928	2.583039	4.700930	6.294466	0.416966	2.011135	6.304545	-2.507768	0.471006	-2.192851	2.542673	9.852267	3.182685	5.350920	4.080014	0.970303	4.872274	5.157950	0.225733	
5.159701	7.038871	2.653712	4.739191	6.067430	0.202630	2.161743	6.204216	-2.439573	1.169402	-1.839114	2.219237	10.135052	3.994927	4.883520	3.853141	1.123648	4.980998	5.145039	0.443472	
5.260214	7.338903	2.706296	4.738731	5.814583	0.028484	2.308669	6.113044	-2.291159	1.799062	-1.428238	2.007790	10.394464	4.735065	4.253207	3.596783	1.335293	5.099491	5.134554	0.653515	
5.374273	7.615453	2.730868	4.699845	5.546648	-0.101934	2.450923	6.035079	-2.077864	2.349326	-0.979818	1.905890	10.636186	5.327822	3.464405	3.360063	1.610650	5.232405	5.117635	0.856162	
5.503852	7.865417	2.716733	4.625345	5.275985	-0.186978	2.587771	5.973414	-1.814700	2.816686	-0.509248	1.907926	10.866213	5.701098	2.546517	3.191813	1.953135	5.382961	5.084318	1.051284	
5.650617	8.083922	2.653347	4.521205	5.015611	-0.227058	2.719133	5.930069	-1.515306	3.203154	-0.027291	2.007573	11.087710	5.794426	1.555605	3.125440	2.367533	5.551239	5.023506	1.238719	
5.816142	8.264175	2.531479	4.396898	4.778108	-0.224522	2.845580	5.906030	-1.191766	3.514420	0.459779	2.199422	11.297890	5.566579	0.568177	3.165535	2.861917	5.732730	4.922425	1.418849	
6.002042	8.397391	2.344449	4.265036	4.574538	-0.183360	2.968349	5.901399	-0.854416	3.758463	0.949549	2.479591	11.484773	5.001191	-0.331205	3.281926	3.445055	5.918009	4.766278	1.593054	
6.210358	8.472745	2.089325	4.140459	4.413744	-0.108692	3.089145	5.915571	-0.512029	3.944465	1.443049	2.845512	11.624380	4.109600	-1.063255	3.416302	4.117937	6.093715	4.538898	1.764050	
6.443593	8.477501	1.767772	4.038651	4.302024	-0.006482	3.209835	5.947463	-0.171905	4.082068	1.943961	3.294549	11.678927	2.931643	-1.563079	3.501028	4.863647	6.244954	4.225634	1.935977	
6.704827	8.397210	1.386457	3.973582	4.243543	0.117009	3.332162	5.995737	0.159888	4.180997	2.457798	3.821761	11.596604	1.535099	-1.783507	3.485896	5.643345	6.357741	3.817947	2.113473	
6.997234	8.216202	0.956829	3.955350	4.240989	0.255458	3.457447	6.058900	0.478542	4.250886	2.990958	4.416322	11.314170	0.014205	-1.697911	3.364172	6.403776	6.420421	3.318043	2.300185	
7.323008	7.918465	0.494294	3.987946	4.296467	0.402753	3.586373	6.135426	0.780365	4.301117	3.549381	5.057184	10.763967	-1.515539	-1.309664	3.187400	7.095233	6.420857	2.740540	2.496977	
7.681881	7.488870	0.017221	4.067558	4.412005	0.553288	3.718934	6.223907	1.062880	4.340899	4.137055	5.708208	9.886368	-2.930547	-0.670044	3.057947	7.690584	6.338597	2.110477	2.700893	
8.069140	6.915050	-0.454119	4.181821	4.589304	0.702551	3.854264	6.323077	1.324865	4.379043	4.754074	6.314165	8.646317	-4.121052	0.106444	3.094266	8.192087	6.136497	1.459043	2.904604	
8.474281	6.190013	-0.898004	4.310147	4.828932	0.847467	3.990788	6.431781	1.566608	4.423713	5.394590	6.799774	7.050286	-5.012869	0.849180	3.377424	8.619743	5.759645	0.820652	3.096316	
8.879826	5.315634	-1.291449	4.425759	5.128475	0.987649	4.126220	6.549048	1.789828	4.482057	6.044304	7.074015	5.158707	-5.575563	1.371184	3.904778	8.989972	5.147437	0.233306	3.259476	
9.261559	4.307043	-1.610138	4.499506	5.480997	1.126089	4.258101	6.673843	1.997721	4.559579	6.678713	7.042098	3.090414	-5.811784	1.529304	4.577383	9.302377	4.257934	-0.259495	3.374358	
9.590546	3.196311	-1.828965	4.506072	5.873871	1.270196	4.383939	6.804858	2.194635	4.659321	7.262376	6.625420	1.016624	-5.741743	1.276107	5.231262	9.543175	3.096003	-0.609731	3.424064	
9.838101	2.032727	-1.923815	4.431378	6.289358	1.431815	4.501443	6.940057	2.385731	4.781132	7.750029	5.787152	-0.860248	-5.402062	0.679303	5.699827	9.697270	1.729917	-0.771606	3.406197	
9.982288	0.876255	-1.875339	4.279916	6.707025	1.625591	4.608761	7.076259	2.576325	4.920797	8.090830	4.555009	-2.346152	-4.860209	-0.105033	5.878033	9.757310	0.283804	-0.712907	3.346117	
10.011799	-0.215967	-1.673823	4.078242	7.107907	1.865258	4.704181	7.208934	2.771052	5.069339	8.236172	3.028934	-3.304268	-4.221471	-0.898170	5.752905	9.726812	-1.093472	-0.427288	3.301831	
9.922568	-1.204780	-1.322699	3.872478	7.478677	2.158456	4.785941	7.332531	2.972919	5.212847	8.149479	1.364915	-3.689061	-3.604236	-1.568156	5.384612	9.620774	-2.267857	0.056821	3.353020	
9.707162	-2.077476	-0.839717	3.720401	7.813803	2.501768	4.851903	7.441133	3.182281	5.333044	7.815883	-0.260876	-3.547471	-3.094647	-2.058773	4.860015	9.464740	-3.148809	0.676515	3.575254	
9.344102	-2.844630	-0.257042	3.680989	8.115249	2.877710	4.899407	7.529823	3.396007	5.408545	7.247793	-1.693264	-2.993304	-2.716998	-2.370871	4.256012	9.289462	-3.698043	1.347439	4.010762	
8.795691	-3.527406	0.378137	3.804477	8.389998	3.254340	4.925369	7.596221	3.607304	5.417391	6.484804	-2.828527	-2.172932	-2.440945	-2.527634	3.628361	9.122860	-3.921767	1.985966	4.650634	
8.018009	-4.142368	1.001225	4.123523	8.646859	3.587422	4.926790	7.641845	3.805774	5.340011	5.587551	-3.625508	-1.234241	-2.212915	-2.553446	3.016766	8.983537	-3.855436	2.530437	5.436107	
6.978167	-4.690702	1.529338	4.643636	8.893756	3.825072	4.901887	7.672992	3.978342	5.162564	4.627631	-4.098595	-0.301913	-1.985269	-2.470815	2.451282	8.879153	-3.548725	2.952473	6.276616	
5.669960	-5.154404	1.866490	5.332202	9.137291	3.915116	4.851856	7.700829	4.110492	4.879653	3.676314	-4.298850	0.537511	-1.730160	-2.303732	1.954704	8.808757	-3.054170	3.255903	7.074144	
4.121943	-5.496923	1.919818	6.110179	9.385125	3.815931	4.782253	7.740065	4.187333	4.495551	2.795586	-4.293141	1.239011	-1.439122	-2.078513	1.541763	8.766652	-2.419708	3.466081	7.743678	
2.397767	-5.663936	1.626874	6.854036	9.650056	3.509530	4.703288	7.806580	4.194086	4.024309	2.032338	-4.147444	1.792419	-1.116011	-1.821190	1.218823	8.745721	-1.685265	3.616557	8.223190	
0.592064	-5.585343	0.988161	7.415350	9.951073	3.012858	4.628027	7.913663	4.116496	3.488621	1.416207	-3.917403	2.210607	-0.770265	-1.554156	0.984744	8.739711	-0.881985	3.737240	8.474393	
-1.176056	-5.186699	0.092489	7.660956	10.305499	2.382561	4.569304	8.068234	3.941269	2.918220	0.959707	-3.644103	2.517959	-0.411918	-1.294130	0.832826	8.744356	-0.033402	3.846673	8.478824	
-2.775294	-4.418375	-0.883885	7.524430	10.713022	1.709739	4.537319	8.267586	3.657276	2.347926	0.660075	-3.354065	2.741568	-0.049594	-1.051931	0.753224	8.757929	0.842019	3.947808	8.234874	
-4.084622	-3.295476	-1.720200	7.043947	11.144501	1.102791	4.537490	8.497615	3.257569	1.815857	0.501690	-3.061256	2.905898	0.310198	-0.833294	0.734897	8.781142	1.727519	4.027034	7.757944	
-5.022440	-1.921156	-2.226877	6.356391	11.551190	0.658915	4.568190	8.732863	2.742815	1.360702	0.459249	-2.770301	3.030784	0.662584	-0.640247	0.766824	8.816699	2.604670	4.055677	7.082641	
-5.568247	-0.465860	-2.310673	5.640638	11.889651	0.433629	4.619751	8.939345	2.125502	1.018293	0.502114	-2.480373	3.130925	1.003757	-0.472346	0.839005	8.868773	3.450313	3.994713	6.264106	
-5.761926	0.891448	-1.986739	5.047302	12.139283	0.425415	4.677177	9.080668	1.433090	0.816813	0.599436	-2.189008	3.216465	1.330606	-0.327568	0.942831	8.942148	4.234510	3.802834	5.375588	
-5.681370	2.020884	-1.340979	4.662292	12.300216	0.584458	4.725390	9.126576	0.707387	0.771629	0.726006	-1.894844	3.294373	1.640483	-0.203074	1.071154	9.041176	4.920379	3.446976	4.501829	
-5.412729	2.865967	-0.479294	4.514135	12.380144	0.834626	4.753042	9.060312	-0.001258	0.881356	0.866833	-1.598697	3.369392	1.931145	-0.095606	1.218227	9.168871	5.465993	2.913633	3.729193	
-5.028004	3.433950	0.506873	4.599760	12.382279	1.092636	4.754148	8.882577	-0.643090	1.127381	1.018297	-1.303212	3.445080	2.201012	-0.001812	1.379830	9.325676	5.828486	2.217445	3.133689	
-4.574100	3.770803	1.553595	4.905107	12.297427	1.279357	4.729300	8.611260	-1.178496	1.477156	1.185822	-1.011789	3.524277	2.449101	0.081394	1.552791	9.508658	5.970073	1.403454	2.767996	
-4.071019	3.936817	2.623001	5.413092	12.098572	1.326206	4.687495	8.277767	-1.584759	1.891200	1.378643	-0.727671	3.609103	2.674993	0.156869	1.735048	9.710848	5.864639	0.541205	2.650128	
-3.517278	3.990778	3.695717	6.101485	11.736258	1.182466	4.647406	7.920821	-1.857897	2.330832	1.604888	-0.453610	3.700648	2.878740	0.227051	1.925300	9.921314	5.503308	-0.289032	2.757735	
